from	to	weight
BRIX1	NPSR1	1
NPSR1	RPS19	1
TAAR5	NPSR1	1
NPSR1	RPS5	1
TAAR2	NPSR1	1
TAAR6	NPSR1	1
RPL11	NPSR1	1
TSHB	NPSR1	1
NMS	NPSR1	1
NPSR1	RPL30	1
NPSR1	TRHR	1
NPSR1	RPS24	1
RPS27A	NPSR1	1
RPL35	NPSR1	1
RPS6	NPSR1	1
GPRC6A	NPSR1	1
RPS9	NPSR1	1
NPSR1	RPL35A	1
RPL10A	NPSR1	1
HTR6	NPSR1	1
MC2R	NPSR1	1
GRM5	NPSR1	1
NPSR1	RPS20	1
RPL12	NPSR1	1
FFAR1	NPSR1	1
EEF2	NPSR1	1
RPL19	NPSR1	1
GHSR	NPSR1	1
UTS2R	NPSR1	1
GPR32	NPSR1	1
CCKAR	NPSR1	1
RPS11	NPSR1	1
RXFP2	INSL6	1
INSL5	INSL6	1
RXFP3	INSL6	1
RTP2	OR1A2	1
RTP1	OR1A2	1
TPRX1	NANOGNB	1
ARGFX	NANOGNB	1
DPRX	NANOGNB	1
FIGLA	DMRT1	1
DMRT1	SOHLH1	1
DEFB129	DEFB127	1
DEFA5	DEFB127	1
DEFB127	DEFB126	1
DEFB123	DEFB127	1
DEFB118	DEFB127	1
ADAM30	DEFB126	1
DEFB123	DEFB126	1
DEFB118	DEFB126	1
DEFB129	DEFB126	1
DEFB127	DEFB126	1
DEFA5	DEFB126	1
C2orf71	RP1L1	1
PRSS55	RP1L1	1
TAS2R42	TAS2R1	1
INSL5	TAS2R1	1
MTNR1B	TAS2R1	1
TAS2R16	TAS2R1	1
TAS2R1	TAS2R41	1
TAS2R1	TAS2R50	1
TAS2R8	TAS2R1	1
TAS2R7	TAS2R1	1
GALR1	TAS2R1	1
RXFP3	TAS2R1	1
GPR31	TAS2R1	1
GRM6	TAS2R1	1
TAS2R1	PDYN	1
CCL1	TAS2R1	1
HTR1A	TAS2R1	1
TAS2R1	DRD3	1
TAS2R1	GRM4	1
HTR5A	TAS2R1	1
TAS2R1	TAS2R43	1
HRH3	TAS2R1	1
TAS2R1	TAS2R39	1
GALR3	TAS2R1	1
TAS1R2	TAS2R1	1
TAS2R1	TAS2R13	1
TAS2R1	TAS2R46	1
TAS2R1	TAS2R40	1
SSTR4	TAS2R1	1
TAS2R9	TAS2R1	1
TAS2R60	TAS2R1	1
NMS	TAS2R1	1
RTP2	OR12D2	1
RTP1	OR12D2	1
TAS2R42	DRD3	1
GPR31	DRD3	1
DRD3	PDYN	1
HTR1A	DRD3	1
DRD3	TAS2R40	1
SSTR4	DRD3	1
NMS	DRD3	1
INSL5	DRD3	1
DRD3	INS	1
MTNR1B	DRD3	1
DRD3	TAS2R50	1
RXFP3	DRD3	1
GRM6	DRD3	1
CCL1	DRD3	1
DRD3	TAS2R39	1
TAS2R1	DRD3	1
TAS2R7	DRD3	1
DRD3	GRM4	1
HRH3	DRD3	1
GALR3	DRD3	1
TAS1R2	DRD3	1
DRD3	TAS2R13	1
TAS2R9	DRD3	1
TAS2R16	DRD3	1
DRD3	TAS2R41	1
TAS2R8	DRD3	1
GALR1	DRD3	1
HTR5A	DRD3	1
DRD3	TAS2R43	1
DRD3	TAS2R46	1
TAS2R60	DRD3	1
SPRR4	FLG2	1
PRG3	FLG2	1
LOR	FLG2	1
S100A7A	FLG2	1
CDC5L	DNM2	1
SLC18A3	DNM2	1
RPS27A	DNM2	1
DNM2	CLTC	1
KHDC3L	NLRP5	1
FIGLA	NLRP5	1
OR52L1	TAS2R13	1
TAS2R42	TAS2R13	1
INSL5	TAS2R13	1
MTNR1B	TAS2R13	1
TAS2R16	TAS2R13	1
TAS2R13	TAS2R41	1
TAS2R13	TAS2R50	1
TAS2R8	TAS2R13	1
TAS2R7	TAS2R13	1
GALR1	TAS2R13	1
RXFP3	TAS2R13	1
GPR31	TAS2R13	1
GRM6	TAS2R13	1
TAS2R13	PDYN	1
CCL1	TAS2R13	1
HTR1A	TAS2R13	1
DRD3	TAS2R13	1
TAS2R13	GRM4	1
HTR5A	TAS2R13	1
TAS2R13	TAS2R43	1
HRH3	TAS2R13	1
TAS2R13	TAS2R39	1
GALR3	TAS2R13	1
TAS1R2	TAS2R13	1
TAS2R13	TAS2R46	1
TAS2R13	TAS2R40	1
SSTR4	TAS2R13	1
TAS2R9	TAS2R13	1
TAS2R60	TAS2R13	1
NMS	TAS2R13	1
TAS2R1	TAS2R13	1
IL36B	IL1F10	1
IL1F10	IL36RN	1
IL36B	IL36RN	1
IL1F10	IL36RN	1
IL17A	REG3A	1
DEFA6	REG3A	1
DEFA5	REG3A	1
RPLP2	RPL24	1
RPN2	RPL24	1
RPS3	RPL24	1
ETF1	RPL24	1
RPL7	RPL24	1
EIF3G	RPL24	1
RPL11	RPL24	1
EXOSC10	RPL24	1
WDR12	RPL24	1
RPL3	RPL24	1
RPL24	RPL27	1
RPL7A	RPL24	1
RPL24	EIF3F	1
EIF3B	RPL24	1
RPL24	RPL31	1
RPL4	RPL24	1
RPL24	RPL30	1
RPL24	RPS24	1
RPS27A	RPL24	1
RPL35	RPL24	1
RPS15A	RPL24	1
RPS6	RPL24	1
EIF3D	RPL24	1
RPL24	RPS13	1
RPL24	RPL36	1
RPL38	RPL24	1
RPS9	RPL24	1
RPL24	RPL37A	1
RPL24	RPL35A	1
EIF3A	RPL24	1
EIF4A3	RPL24	1
RPL10A	RPL24	1
RPL24	NHP2L1	1
RPL5	RPL24	1
PPP2R1A	RPL24	1
NPSR1	RPL24	1
RPL24	RPS20	1
RPL24	RPLP0	1
RPL24	RPL14	1
RPL12	RPL24	1
RPL24	RPS8	1
EEF2	RPL24	1
RPL24	RPL18	1
RPL19	RPL24	1
RPL24	NACA	1
EIF5B	RPL24	1
RPL37	RPL24	1
SDAD1	RPL24	1
RPL24	RPS19	1
RPL24	RPS5	1
RPS11	RPL24	1
RPS3	CCT4	1
CCT4	PSMC2	1
RPL7	CCT4	1
PSMD11	CCT4	1
RPL3	CCT4	1
CCT4	RPL27	1
CCT8	CCT4	1
RPL7A	CCT4	1
CCT4	EIF3F	1
CCT4	RPL31	1
PSMA6	CCT4	1
PSMC4	CCT4	1
RPL4	CCT4	1
CCT4	RAN	1
RPS15A	CCT4	1
EIF3D	CCT4	1
CCT4	RPS13	1
CCT7	CCT4	1
CCT4	XPO1	1
CCT6A	CCT4	1
CDC5L	CCT4	1
CCT8L2	CCT4	1
CCT4	PSMA1	1
RPL5	CCT4	1
CCT4	RPLP0	1
CCT4	RPL14	1
CCT4	RPS8	1
CCT4	RPL18	1
PSMA2	CCT4	1
CCT4	RPS19	1
CCT4	RPS5	1
CCT3	CCT4	1
PSMA3	CCT4	1
ETF1	CCT4	1
PSMB2	CCT4	1
EIF3G	CCT4	1
RPL11	CCT4	1
PSMD1	CCT4	1
EIF3B	CCT4	1
KARS	CCT4	1
CCT4	RPL30	1
CCT4	RPS24	1
RPS6	CCT4	1
RPS9	CCT4	1
PFDN2	CCT4	1
CCT4	RPL35A	1
RUVBL1	CCT4	1
RPL10A	CCT4	1
CCT4	NHP2L1	1
PSMC1	CCT4	1
HSPA9	CCT4	1
CCT4	RPS20	1
RPL12	CCT4	1
EEF2	CCT4	1
RPL19	CCT4	1
KPNB1	CCT4	1
RPS11	CCT4	1
HNRNPM	ZNF207	1
SF3B3	ZNF207	1
SF3A2	ZNF207	1
FOXB1	EVX1	1
OTP	FOXB1	1
UTS2R	FOXB1	1
RPLP2	RPL14	1
RPN2	RPL14	1
RPS3	RPL14	1
PSMA3	RPL14	1
ETF1	RPL14	1
RPL7	RPL14	1
RPL14	ERH	1
EIF3G	RPL14	1
RPL11	RPL14	1
CCT4	RPL14	1
EXOSC10	RPL14	1
PSMD1	RPL14	1
WDR12	RPL14	1
PSMD11	RPL14	1
RPL3	RPL14	1
RPL14	RPL27	1
CCT8	RPL14	1
RPL7A	RPL14	1
RPL14	EIF3F	1
EIF3B	RPL14	1
RPL14	RPL31	1
RPL24	RPL14	1
PSMA6	RPL14	1
RPL4	RPL14	1
RPL14	RPL30	1
RPL14	RPS24	1
RPS27A	RPL14	1
RPL35	RPL14	1
RPS15A	RPL14	1
RPS6	RPL14	1
EIF3D	RPL14	1
RPL14	RPS13	1
RPL14	RPL36	1
RPL38	RPL14	1
RPS9	RPL14	1
RPL14	GNL3	1
CCT7	RPL14	1
RPL14	RPL37A	1
RPL14	RPL35A	1
RUVBL1	RPL14	1
EIF3A	RPL14	1
EIF4A3	RPL14	1
RPL10A	RPL14	1
RPL14	NHP2L1	1
RPL5	RPL14	1
PPP2R1A	RPL14	1
RPL14	FTSJ3	1
NPSR1	RPL14	1
RPL14	RPS20	1
RPL14	RPLP0	1
RPL12	RPL14	1
RPL14	RPS8	1
EEF2	RPL14	1
RPL14	RPL18	1
RPL19	RPL14	1
RPL14	NACA	1
KPNB1	RPL14	1
EIF5B	RPL14	1
RPL37	RPL14	1
BRIX1	RPL14	1
RPL14	RPS19	1
RPL14	RPS5	1
RPS11	RPL14	1
BPIFA1	COX7B2	1
CCT3	RPS8	1
RPLP2	RPS8	1
RPN2	RPS8	1
RPS3	RPS8	1
PSMA3	RPS8	1
ETF1	RPS8	1
RPS8	PSMC2	1
RPL7	RPS8	1
EIF3G	RPS8	1
RPL11	RPS8	1
CCT4	RPS8	1
PSMD1	RPS8	1
WDR12	RPS8	1
DDX49	RPS8	1
PSMD11	RPS8	1
RPL3	RPS8	1
RPS8	RPL27	1
CCT8	RPS8	1
RPL7A	RPS8	1
RPS8	EIF3F	1
EIF3B	RPS8	1
RPS8	RPL31	1
RPL24	RPS8	1
PSMC4	RPS8	1
RPL4	RPS8	1
RPS8	RPL30	1
RPS8	RAN	1
RPS8	RPS24	1
RPS27A	RPS8	1
RPL35	RPS8	1
RPS15A	RPS8	1
RPS6	RPS8	1
EIF3D	RPS8	1
RPS8	RPS13	1
RPS8	RPL36	1
QARS	RPS8	1
RPL38	RPS8	1
HEATR1	RPS8	1
RPS9	RPS8	1
RPS8	GNL3	1
CCT7	RPS8	1
CCT6A	RPS8	1
RPS8	RPL37A	1
RPS8	RPL35A	1
RUVBL1	RPS8	1
EIF3A	RPS8	1
RPS8	EFTUD2	1
EIF4A3	RPS8	1
RPL10A	RPS8	1
RPS8	NHP2L1	1
RPL5	RPS8	1
PPP2R1A	RPS8	1
PSMC1	RPS8	1
NPSR1	RPS8	1
RPS8	RPS20	1
RPS8	RPLP0	1
RPL14	RPS8	1
RPL12	RPS8	1
EEF2	RPS8	1
RPS8	RPL18	1
RPL19	RPS8	1
RPS8	NACA	1
KPNB1	RPS8	1
EIF5B	RPS8	1
GAR1	RPS8	1
RPL37	RPS8	1
PSMA2	RPS8	1
RPS8	RPS19	1
RPS8	RPS5	1
RPS11	RPS8	1
RTP2	OR12D3	1
RTP1	OR12D3	1
KIF2B	DYNC1I2	1
DYNC1I2	INS	1
SMC3	DYNC1I2	1
COPA	DYNC1I2	1
COPB1	DYNC1I2	1
DYNC1I2	XPO1	1
DYNC1I2	TUBGCP2	1
DYNC1H1	DYNC1I2	1
ARCN1	DYNC1I2	1
NUP133	DYNC1I2	1
PPP2R1A	DYNC1I2	1
DYNC1I2	COPZ1	1
CYP7A1	INS	1
DYNC1I2	INS	1
FGF3	INS	1
INS	VPREB1	1
GH2	INS	1
COPA	INS	1
FGF4	INS	1
COPB1	INS	1
IAPP	INS	1
ATP6V1G3	INS	1
INS	GCG	1
CHAT	INS	1
PDX1	INS	1
PNLIP	INS	1
SI	INS	1
NAPA	INS	1
SLC2A2	INS	1
PAX4	INS	1
FGF6	INS	1
INSRR	INS	1
NAPG	INS	1
INS	KCNK16	1
RPS6	INS	1
DYNC1H1	INS	1
SERPINA12	INS	1
ARCN1	INS	1
PPP2R1A	INS	1
G6PC	INS	1
FFAR1	INS	1
RFX6	INS	1
DRD3	INS	1
GHSR	INS	1
IL13	INS	1
NKX2-2	INS	1
INS	COPZ1	1
WDR12	DDX51	1
DDX49	DDX51	1
DDX51	GNL3	1
DDX51	FTSJ3	1
SDAD1	DDX51	1
BRIX1	DDX51	1
HEATR1	DDX51	1
DDX51	NHP2L1	1
DDX18	DDX51	1
BPIFA1	BPIFC	1
APOA4	APOF	1
CYP2C19	PLA2G4E	1
CLCA1	ZG16	1
SF3B5	NHP2L1	1
RPLP2	NHP2L1	1
HNRNPM	NHP2L1	1
PRPF3	NHP2L1	1
RPS3	NHP2L1	1
SRSF3	NHP2L1	1
NHP2L1	PRPF8	1
PRPF19	NHP2L1	1
RPL7	NHP2L1	1
SF3B4	NHP2L1	1
EIF3G	NHP2L1	1
RPL11	NHP2L1	1
CCT4	NHP2L1	1
EXOSC10	NHP2L1	1
SF3B3	NHP2L1	1
WDR12	NHP2L1	1
DDX49	NHP2L1	1
RPL3	NHP2L1	1
SF3B2	NHP2L1	1
NHP2L1	RPL27	1
NHP2L1	DDX46	1
CCT8	NHP2L1	1
RPL7A	NHP2L1	1
U2AF2	NHP2L1	1
NHP2L1	RPL31	1
POLR2D	NHP2L1	1
NUDT21	NHP2L1	1
RPL24	NHP2L1	1
PHF5A	NHP2L1	1
PSMA6	NHP2L1	1
NHP2L1	ALYREF	1
PRPF31	NHP2L1	1
RPL4	NHP2L1	1
NHP2L1	RPL30	1
NHP2L1	RAN	1
NHP2L1	RPS24	1
RPS27A	NHP2L1	1
RPL35	NHP2L1	1
RPS15A	NHP2L1	1
RPS6	NHP2L1	1
NHP2L1	RPS13	1
NHP2L1	TFIP11	1
NHP2L1	RPL36	1
RPL38	NHP2L1	1
HEATR1	NHP2L1	1
RPS9	NHP2L1	1
NHP2L1	GNL3	1
CCT7	NHP2L1	1
NHP2L1	LSM4	1
NHP2L1	RPL37A	1
NHP2L1	RBM17	1
CDC5L	NHP2L1	1
DDX51	NHP2L1	1
PAPOLA	NHP2L1	1
NHP2L1	RPL35A	1
RUVBL1	NHP2L1	1
USP39	NHP2L1	1
NHP2L1	EFTUD2	1
POLR2I	NHP2L1	1
CDC40	NHP2L1	1
EIF4A3	NHP2L1	1
NHP2L1	LSM6	1
RPL10A	NHP2L1	1
RPL5	NHP2L1	1
NHP2L1	POLR2F	1
SNRNP200	NHP2L1	1
NHP2L1	FTSJ3	1
AQR	NHP2L1	1
SNRNP27	NHP2L1	1
NHP2L1	RPS20	1
NHP2L1	RPLP0	1
SF3A2	NHP2L1	1
RPL14	NHP2L1	1
RPL12	NHP2L1	1
RPS8	NHP2L1	1
EEF2	NHP2L1	1
NHP2L1	RPL18	1
RPL19	NHP2L1	1
SNRPD1	NHP2L1	1
HNRNPU	NHP2L1	1
XAB2	NHP2L1	1
DDX18	NHP2L1	1
SF3A1	NHP2L1	1
GAR1	NHP2L1	1
PRPF38A	NHP2L1	1
RPL37	NHP2L1	1
BRIX1	NHP2L1	1
SRSF1	NHP2L1	1
NHP2L1	RPS19	1
PABPN1	NHP2L1	1
NHP2L1	RPS5	1
RPS11	NHP2L1	1
DYNC1H1	WDR60	1
SF3B5	TFIP11	1
HNRNPM	TFIP11	1
PRPF3	TFIP11	1
SRSF3	TFIP11	1
TFIP11	PRPF8	1
PRPF19	TFIP11	1
SF3B4	TFIP11	1
SF3B3	TFIP11	1
SF3B2	TFIP11	1
TFIP11	DDX46	1
U2AF2	TFIP11	1
POLR2D	TFIP11	1
NUDT21	TFIP11	1
PHF5A	TFIP11	1
TFIP11	ALYREF	1
RPS27A	TFIP11	1
TFIP11	RBM17	1
CDC5L	TFIP11	1
PAPOLA	TFIP11	1
TFIP11	EFTUD2	1
POLR2I	TFIP11	1
CDC40	TFIP11	1
EIF4A3	TFIP11	1
NHP2L1	TFIP11	1
TFIP11	POLR2F	1
SNRNP200	TFIP11	1
AQR	TFIP11	1
SF3A2	TFIP11	1
SNRPD1	TFIP11	1
HNRNPU	TFIP11	1
XAB2	TFIP11	1
SF3A1	TFIP11	1
SRSF1	TFIP11	1
PRPF18	TFIP11	1
PABPN1	TFIP11	1
RPS3	XPO1	1
XPO1	PRPF8	1
WDR12	XPO1	1
KIF2B	XPO1	1
DYNC1I2	XPO1	1
SMC3	XPO1	1
CSE1L	XPO1	1
XPO1	RAN	1
COPA	XPO1	1
NUP98	XPO1	1
SNRNP200	XPO1	1
SRSF1	XPO1	1
CCT4	XPO1	1
NUP54	XPO1	1
XPO1	NXF1	1
XPO1	ALYREF	1
DYNC1H1	XPO1	1
RUVBL1	XPO1	1
NUP133	XPO1	1
PPP2R1A	XPO1	1
XPO1	CLTC	1
KPNB1	XPO1	1
INS	VPREB1	1
PSMA6	VPREB1	1
HOXD12	ZP2	1
RTP2	OR3A2	1
RTP1	OR3A2	1
TAS2R42	TAS2R41	1
INSL5	TAS2R41	1
MTNR1B	TAS2R41	1
TAS2R16	TAS2R41	1
TAS2R41	TAS2R50	1
TAS2R8	TAS2R41	1
TAS2R7	TAS2R41	1
GALR1	TAS2R41	1
RXFP3	TAS2R41	1
GPR31	TAS2R41	1
GRM6	TAS2R41	1
TAS2R41	PDYN	1
CCL1	TAS2R41	1
HTR1A	TAS2R41	1
DRD3	TAS2R41	1
TAS2R41	GRM4	1
HTR5A	TAS2R41	1
TAS2R41	TAS2R43	1
HRH3	TAS2R41	1
TAS2R41	TAS2R39	1
GALR3	TAS2R41	1
TAS1R2	TAS2R41	1
TAS2R13	TAS2R41	1
TAS2R41	TAS2R46	1
TAS2R41	TAS2R40	1
SSTR4	TAS2R41	1
TAS2R9	TAS2R41	1
TAS2R60	TAS2R41	1
NMS	TAS2R41	1
TAS2R1	TAS2R41	1
TAS2R42	TAS2R40	1
INSL5	TAS2R40	1
MTNR1B	TAS2R40	1
TAS2R16	TAS2R40	1
TAS2R41	TAS2R40	1
TAS2R40	TAS2R50	1
TAS2R8	TAS2R40	1
TAS2R7	TAS2R40	1
GALR1	TAS2R40	1
RXFP3	TAS2R40	1
GPR31	TAS2R40	1
GRM6	TAS2R40	1
TAS2R40	PDYN	1
CCL1	TAS2R40	1
HTR1A	TAS2R40	1
DRD3	TAS2R40	1
TAS2R40	GRM4	1
HTR5A	TAS2R40	1
TAS2R40	TAS2R43	1
HRH3	TAS2R40	1
TAS2R40	TAS2R39	1
GALR3	TAS2R40	1
TAS1R2	TAS2R40	1
TAS2R13	TAS2R40	1
TAS2R40	TAS2R46	1
SSTR4	TAS2R40	1
TAS2R9	TAS2R40	1
TAS2R60	TAS2R40	1
NMS	TAS2R40	1
TAS2R1	TAS2R40	1
RPLP2	RPL31	1
RPN2	RPL31	1
RPS3	RPL31	1
PSMA3	RPL31	1
ETF1	RPL31	1
RPL7	RPL31	1
EIF3G	RPL31	1
RPL11	RPL31	1
CCT4	RPL31	1
EXOSC10	RPL31	1
PSMD1	RPL31	1
WDR12	RPL31	1
PSMD11	RPL31	1
RPL3	RPL31	1
RPL31	RPL27	1
CCT8	RPL31	1
RPL7A	RPL31	1
RPL31	EIF3F	1
EIF3B	RPL31	1
ZC3H13	RPL31	1
RPL24	RPL31	1
RPL4	RPL31	1
RPL31	RPL30	1
RPL31	RPS24	1
RPS27A	RPL31	1
RPL35	RPL31	1
RPS15A	RPL31	1
RPS6	RPL31	1
EIF3D	RPL31	1
RPL31	RPS13	1
RPL31	RPL36	1
QARS	RPL31	1
RPL38	RPL31	1
RPS9	RPL31	1
CCT7	RPL31	1
RPL31	RPL37A	1
CDC5L	RPL31	1
RPL31	RPL35A	1
EIF3A	RPL31	1
EIF4A3	RPL31	1
RPL10A	RPL31	1
NHP2L1	RPL31	1
RPL5	RPL31	1
PPP2R1A	RPL31	1
RPL31	FTSJ3	1
NPSR1	RPL31	1
RPL31	RPS20	1
RPL31	RPLP0	1
RPL14	RPL31	1
RPL12	RPL31	1
RPS8	RPL31	1
EEF2	RPL31	1
RPL31	RPL18	1
RPL19	RPL31	1
RPL31	NACA	1
EIF5B	RPL31	1
RPL37	RPL31	1
BRIX1	RPL31	1
RPL31	RPS19	1
RPL31	RPS5	1
RPS11	RPL31	1
TAAR2	GCG	1
SLC2A2	GCG	1
TAAR6	GCG	1
PAX4	GCG	1
TSHB	GCG	1
GPR45	GCG	1
CYP7A1	GCG	1
NMS	GCG	1
INS	GCG	1
PTF1A	GCG	1
RXFP2	GCG	1
GCG	TRHR	1
GPRC6A	GCG	1
IAPP	GCG	1
TAAR8	GCG	1
HTR6	GCG	1
PDX1	GCG	1
TAS1R2	GCG	1
CDX2	GCG	1
MC2R	GCG	1
GRM5	GCG	1
NPSR1	GCG	1
MC3R	GCG	1
NPFFR1	GCG	1
G6PC	GCG	1
FFAR1	GCG	1
RFX6	GCG	1
MC5R	GCG	1
SI	GCG	1
GHSR	GCG	1
UTS2R	GCG	1
GCG	HCRTR2	1
GPR32	GCG	1
NKX2-2	GCG	1
CCKAR	GCG	1
TAAR5	GCG	1
SF3B5	RBM17	1
HNRNPM	RBM17	1
PRPF3	RBM17	1
SRSF3	RBM17	1
RBM17	PRPF8	1
PRPF19	RBM17	1
SF3B4	RBM17	1
SF3B3	RBM17	1
SF3B2	RBM17	1
RBM17	DDX46	1
U2AF2	RBM17	1
POLR2D	RBM17	1
NUDT21	RBM17	1
PHF5A	RBM17	1
RBM17	ALYREF	1
PRPF31	RBM17	1
TFIP11	RBM17	1
RBM17	LSM4	1
CDC5L	RBM17	1
PAPOLA	RBM17	1
USP39	RBM17	1
RBM17	EFTUD2	1
POLR2I	RBM17	1
CDC40	RBM17	1
EIF4A3	RBM17	1
RBM17	LSM6	1
NHP2L1	RBM17	1
RBM17	POLR2F	1
SNRNP200	RBM17	1
AQR	RBM17	1
SNRNP27	RBM17	1
SF3A2	RBM17	1
SNRPD1	RBM17	1
HNRNPU	RBM17	1
XAB2	RBM17	1
SF3A1	RBM17	1
PRPF38A	RBM17	1
SRSF1	RBM17	1
PABPN1	RBM17	1
CACNG2	CATSPER4	1
CACNG3	CATSPER4	1
SCN10A	CLTC	1
RPS3	PSMC2	1
RPL7	PSMC2	1
PSMD11	PSMC2	1
RPL3	PSMC2	1
CCT8	PSMC2	1
RPL7A	PSMC2	1
SMC3	PSMC2	1
PSMA6	PSMC2	1
PSMC4	PSMC2	1
RPS15A	PSMC2	1
EIF3D	PSMC2	1
PSMC2	RPS13	1
PSMC2	RPL36	1
RPL38	PSMC2	1
CCT7	PSMC2	1
CCT6A	PSMC2	1
CDC5L	PSMC2	1
PSMC2	PSMA1	1
RPL5	PSMC2	1
VCP	PSMC2	1
PSMC2	RPLP0	1
RPS8	PSMC2	1
PSMA2	PSMC2	1
PSMC2	RPS19	1
PSMC2	RPS5	1
CCT3	PSMC2	1
PSMA3	PSMC2	1
PSMB2	PSMC2	1
RPL11	PSMC2	1
CCT4	PSMC2	1
PSMD1	PSMC2	1
PSMC2	PSMB3	1
PSMD7	PSMC2	1
PSMC2	RPS24	1
RPS27A	PSMC2	1
RPL35	PSMC2	1
RPS6	PSMC2	1
RPL10A	PSMC2	1
PPP2R1A	PSMC2	1
PSMC1	PSMC2	1
NEDD8	PSMC2	1
RPL19	PSMC2	1
PSMC2	SHFM1	1
RPS11	PSMC2	1
CRX	SAMD7	1
INS	KCNK16	1
HNRNPM	EFTUD2	1
RPS3	EFTUD2	1
EFTUD2	PRPF8	1
SF3B4	EFTUD2	1
DDX49	EFTUD2	1
RPL3	EFTUD2	1
SF3B2	EFTUD2	1
EFTUD2	DDX46	1
PHF5A	EFTUD2	1
CSE1L	EFTUD2	1
PRPF31	EFTUD2	1
RPL4	EFTUD2	1
RPS15A	EFTUD2	1
EIF3D	EFTUD2	1
EFTUD2	RPS13	1
NUP93	EFTUD2	1
CDC5L	EFTUD2	1
PAPOLA	EFTUD2	1
EFTUD2	DDX4	1
USP39	EFTUD2	1
EIF4A3	EFTUD2	1
EFTUD2	LSM6	1
RPL5	EFTUD2	1
SNRNP200	EFTUD2	1
EFTUD2	RPLP0	1
SF3A2	EFTUD2	1
RPS8	EFTUD2	1
XAB2	EFTUD2	1
SF3A1	EFTUD2	1
SRSF1	EFTUD2	1
PRPF18	EFTUD2	1
EFTUD2	RPS5	1
SF3B5	EFTUD2	1
PRPF3	EFTUD2	1
SRSF3	EFTUD2	1
PRPF19	EFTUD2	1
RPL11	EFTUD2	1
SF3B3	EFTUD2	1
EFTUD2	PSMB3	1
U2AF2	EFTUD2	1
EIF3B	EFTUD2	1
POLR2D	EFTUD2	1
NUDT21	EFTUD2	1
EFTUD2	ALYREF	1
RPS27A	EFTUD2	1
RPL35	EFTUD2	1
RPS6	EFTUD2	1
TFIP11	EFTUD2	1
RPS9	EFTUD2	1
EFTUD2	LSM4	1
RBM17	EFTUD2	1
RUVBL1	EFTUD2	1
POLR2I	EFTUD2	1
CDC40	EFTUD2	1
RPL10A	EFTUD2	1
NHP2L1	EFTUD2	1
EFTUD2	POLR2F	1
AQR	EFTUD2	1
SNRNP27	EFTUD2	1
EFTUD2	RPS20	1
RPL12	EFTUD2	1
RPL19	EFTUD2	1
SNRPD1	EFTUD2	1
HNRNPU	EFTUD2	1
PRPF38A	EFTUD2	1
PABPN1	EFTUD2	1
RPS11	EFTUD2	1
GSTA5	GPX5	1
SLC32A1	GABRA1	1
GABRA6	GABRA1	1
GRM5	GABRA1	1
EIF2B4	RPL27	1
EIF3B	EIF2B4	1
RPL7	GNL3	1
WDR12	GNL3	1
DDX49	GNL3	1
RPL3	GNL3	1
RPL4	GNL3	1
RPS15A	GNL3	1
GNL3	RPL37A	1
EIF4A3	GNL3	1
RPL5	GNL3	1
GNL3	FTSJ3	1
RPL14	GNL3	1
RPS8	GNL3	1
SDAD1	GNL3	1
BRIX1	GNL3	1
GNL3	RPS5	1
RPL11	GNL3	1
GNL3	RPS24	1
RPS6	GNL3	1
HEATR1	GNL3	1
DDX51	GNL3	1
NHP2L1	GNL3	1
RPL19	GNL3	1
DDX18	GNL3	1
GAR1	GNL3	1
RTP2	OR6V1	1
RTP1	OR6V1	1
RPL7	FTSJ3	1
EXOSC10	FTSJ3	1
WDR12	FTSJ3	1
DDX49	FTSJ3	1
RPL7A	FTSJ3	1
RPL31	FTSJ3	1
RPL4	FTSJ3	1
FTSJ3	RPL30	1
RPL35	FTSJ3	1
RPS6	FTSJ3	1
RPL38	FTSJ3	1
HEATR1	FTSJ3	1
RPS9	FTSJ3	1
GNL3	FTSJ3	1
DDX51	FTSJ3	1
EIF4A3	FTSJ3	1
NHP2L1	FTSJ3	1
NPSR1	FTSJ3	1
RPL14	FTSJ3	1
FTSJ3	RPL18	1
DDX18	FTSJ3	1
SDAD1	FTSJ3	1
BRIX1	FTSJ3	1
RTP2	OR10J1	1
RTP1	OR10J1	1
SF3B5	POLR2F	1
HNRNPM	POLR2F	1
PRPF3	POLR2F	1
RPS3	POLR2F	1
SRSF3	POLR2F	1
POLR2F	PRPF8	1
PRPF19	POLR2F	1
SF3B4	POLR2F	1
SF3B3	POLR2F	1
SF3B2	POLR2F	1
POLR2F	SUPT5H	1
POLR2F	DDX46	1
WDR61	POLR2F	1
U2AF2	POLR2F	1
YY1	POLR2F	1
POLR2D	POLR2F	1
NUDT21	POLR2F	1
COPS8	POLR2F	1
DDB1	POLR2F	1
PHF5A	POLR2F	1
POLR2F	ALYREF	1
PRPF31	POLR2F	1
POLR2F	RAN	1
RPS27A	POLR2F	1
RPS15A	POLR2F	1
COPS6	POLR2F	1
HOXB1	POLR2F	1
POLR2F	RPS13	1
TFIP11	POLR2F	1
RPS9	POLR2F	1
TCEB3B	POLR2F	1
RPA1	POLR2F	1
POLR2F	LSM4	1
RBM17	POLR2F	1
CDC5L	POLR2F	1
PAPOLA	POLR2F	1
COPS4	POLR2F	1
USP39	POLR2F	1
EFTUD2	POLR2F	1
POLR2I	POLR2F	1
CDC40	POLR2F	1
EIF4A3	POLR2F	1
POLR2F	LSM6	1
NHP2L1	POLR2F	1
